db-mongo,4.90%,0.31%
fiware-orion,17.20%,0.07%
nifi,150.32%,15.65%
db-mongo,6.15%,0.31%
fiware-orion,23.65%,0.08%
nifi,107.94%,15.67%
db-mongo,4.47%,0.31%
fiware-orion,15.99%,0.08%
nifi,77.21%,15.68%
db-mongo,4.23%,0.31%
fiware-orion,15.63%,0.08%
nifi,167.87%,15.69%
db-mongo,5.87%,0.31%
fiware-orion,22.09%,0.08%
nifi,98.88%,15.71%
db-mongo,7.28%,0.31%
fiware-orion,23.70%,0.08%
nifi,69.53%,15.73%
db-mongo,3.57%,0.31%
fiware-orion,20.10%,0.09%
nifi,83.08%,15.75%
db-mongo,8.22%,0.31%
fiware-orion,18.61%,0.08%
nifi,86.06%,15.75%
db-mongo,7.68%,0.31%
fiware-orion,24.82%,0.09%
nifi,66.87%,15.76%
db-mongo,6.04%,0.31%
fiware-orion,23.31%,0.08%
nifi,124.38%,15.77%
db-mongo,5.77%,0.31%
fiware-orion,21.93%,0.08%
nifi,71.89%,15.78%
db-mongo,4.20%,0.31%
fiware-orion,15.84%,0.08%
nifi,99.78%,15.78%
db-mongo,5.94%,0.31%
fiware-orion,23.78%,0.09%
nifi,63.95%,15.79%
db-mongo,5.22%,0.31%
fiware-orion,14.60%,0.08%
nifi,80.61%,15.81%
db-mongo,5.34%,0.31%
fiware-orion,20.99%,0.09%
nifi,124.42%,15.82%
db-mongo,6.19%,0.31%
fiware-orion,23.79%,0.09%
nifi,116.71%,15.83%
db-mongo,5.45%,0.31%
fiware-orion,20.38%,0.08%
nifi,102.23%,15.84%
db-mongo,5.50%,0.31%
fiware-orion,17.31%,0.09%
nifi,82.61%,15.85%
db-mongo,5.01%,0.31%
fiware-orion,21.50%,0.09%
nifi,95.73%,15.86%
db-mongo,6.99%,0.31%
fiware-orion,27.51%,0.09%
nifi,66.77%,15.86%
db-mongo,5.43%,0.31%
fiware-orion,20.90%,0.09%
nifi,78.48%,15.87%
db-mongo,5.48%,0.31%
fiware-orion,21.40%,0.09%
nifi,62.76%,15.88%
db-mongo,7.08%,0.31%
fiware-orion,25.90%,0.09%
nifi,65.55%,15.89%
db-mongo,6.48%,0.31%
fiware-orion,30.59%,0.09%
nifi,85.29%,15.92%
db-mongo,6.01%,0.31%
fiware-orion,16.50%,0.08%
nifi,102.68%,15.92%
db-mongo,5.64%,0.31%
fiware-orion,21.84%,0.09%
nifi,77.27%,15.97%
db-mongo,4.67%,0.31%
fiware-orion,22.02%,0.09%
nifi,77.76%,15.92%
db-mongo,6.19%,0.31%
fiware-orion,23.96%,0.09%
nifi,77.45%,15.93%
db-mongo,5.29%,0.31%
fiware-orion,21.32%,0.09%
nifi,68.72%,15.94%
db-mongo,5.91%,0.31%
fiware-orion,22.57%,0.09%
nifi,82.50%,15.94%
db-mongo,6.52%,0.31%
fiware-orion,25.27%,0.09%
nifi,69.33%,15.96%
db-mongo,6.72%,0.31%
fiware-orion,31.30%,0.09%
nifi,70.29%,15.98%
db-mongo,6.45%,0.31%
fiware-orion,25.20%,0.09%
nifi,78.25%,15.98%
db-mongo,5.57%,0.30%
fiware-orion,27.43%,0.09%
nifi,81.60%,16.04%
