kafka,52.74%,0.14%
nifi,358.17%,0.41%
kafka,48.25%,0.14%
nifi,375.98%,0.41%
kafka,56.99%,0.14%
nifi,442.55%,0.41%
kafka,43.63%,0.14%
nifi,439.65%,0.41%
kafka,134.36%,0.14%
nifi,377.00%,0.41%
kafka,71.32%,0.14%
nifi,496.97%,0.41%
kafka,73.08%,0.14%
nifi,576.31%,0.41%
kafka,78.70%,0.14%
nifi,598.01%,0.41%
kafka,149.17%,0.14%
nifi,364.17%,0.41%
kafka,65.18%,0.14%
nifi,482.61%,0.41%
kafka,46.54%,0.14%
nifi,573.83%,0.41%
kafka,58.62%,0.14%
nifi,452.20%,0.41%
kafka,129.51%,0.14%
nifi,484.95%,0.41%
kafka,112.61%,0.14%
nifi,418.87%,0.41%
kafka,69.07%,0.14%
nifi,492.84%,0.41%
kafka,69.78%,0.14%
nifi,487.12%,0.41%
kafka,63.52%,0.14%
nifi,474.78%,0.41%
kafka,48.88%,0.14%
nifi,578.55%,0.41%
kafka,69.47%,0.14%
nifi,505.47%,0.41%
kafka,75.01%,0.14%
nifi,450.89%,0.41%
kafka,61.92%,0.14%
nifi,428.95%,0.41%
kafka,52.54%,0.14%
nifi,484.71%,0.41%
kafka,51.72%,0.14%
nifi,465.30%,0.41%
kafka,72.37%,0.14%
nifi,455.74%,0.41%
kafka,115.82%,0.14%
nifi,797.89%,0.41%
kafka,121.63%,0.14%
nifi,437.78%,0.41%
kafka,59.31%,0.14%
nifi,421.94%,0.41%
kafka,47.08%,0.14%
nifi,487.93%,0.41%
kafka,65.55%,0.15%
nifi,433.55%,0.41%
kafka,61.02%,0.14%
nifi,457.85%,0.41%
kafka,46.97%,0.14%
nifi,540.09%,0.41%
kafka,74.10%,0.14%
nifi,560.38%,0.41%
kafka,44.34%,0.14%
nifi,633.91%,0.41%
