kafka,9.63%,4.72%
kafka,9.63%,3.89%
kafka,9.63%,3.62%
kafka,9.63%,9.12%
kafka,9.63%,3.78%
kafka,9.63%,6.62%
kafka,9.63%,3.84%
kafka,9.63%,4.94%
kafka,9.63%,4.53%
kafka,9.63%,4.89%
kafka,9.63%,5.92%
kafka,9.63%,8.65%
kafka,9.63%,6.55%
kafka,9.63%,5.02%
kafka,9.63%,3.87%
kafka,9.63%,6.47%
kafka,9.63%,3.66%
kafka,9.63%,6.50%
kafka,9.63%,5.26%
kafka,9.63%,6.63%
kafka,9.63%,12.31%
kafka,9.63%,4.41%
kafka,9.63%,4.03%
kafka,9.62%,3.43%
kafka,9.62%,3.84%
kafka,9.62%,6.98%
kafka,9.62%,6.25%
kafka,9.62%,3.17%
kafka,9.62%,5.74%
kafka,9.62%,4.54%
kafka,9.61%,1.57%
kafka,9.59%,1.76%
kafka,9.58%,2.05%
kafka,9.57%,4.50%
kafka,9.57%,4.58%
kafka,9.57%,4.36%
kafka,9.63%,45.98%
kafka,9.62%,3.56%
kafka,9.61%,3.39%
kafka,9.61%,6.83%
kafka,9.61%,5.07%
kafka,9.61%,4.45%
kafka,9.61%,5.70%
kafka,9.61%,4.86%
kafka,9.61%,6.87%
kafka,9.61%,4.36%
kafka,9.61%,4.52%
kafka,9.61%,4.20%
kafka,9.61%,7.66%
kafka,9.61%,6.96%
kafka,9.61%,4.09%
kafka,9.61%,6.42%
kafka,9.61%,6.82%
kafka,9.61%,7.56%
kafka,9.61%,4.68%
kafka,9.61%,5.58%
kafka,9.61%,4.71%
kafka,9.61%,6.75%
kafka,9.61%,6.53%
kafka,9.61%,6.46%
kafka,9.61%,5.84%
kafka,9.61%,6.74%
kafka,9.61%,6.55%
kafka,9.61%,3.00%
kafka,9.61%,4.91%
kafka,9.61%,2.55%
kafka,9.61%,5.78%
kafka,9.61%,6.99%
kafka,9.61%,4.53%
kafka,9.61%,3.54%
kafka,9.61%,5.08%
kafka,9.61%,3.36%
kafka,9.61%,5.02%
kafka,9.61%,7.04%
kafka,9.61%,7.26%
kafka,9.61%,6.86%
kafka,9.61%,2.98%
kafka,9.61%,3.67%
kafka,9.61%,4.92%
kafka,9.61%,2.88%
kafka,9.61%,2.84%
kafka,9.61%,4.97%
kafka,9.61%,3.60%
kafka,9.61%,4.18%
kafka,9.61%,2.93%
kafka,9.61%,4.39%
kafka,9.61%,2.98%
kafka,9.61%,4.30%
kafka,9.61%,4.16%
kafka,9.61%,5.43%
kafka,9.61%,3.91%
kafka,9.61%,3.55%
kafka,9.61%,3.12%
kafka,9.61%,3.46%
kafka,9.61%,3.63%
kafka,9.61%,4.23%
kafka,9.61%,3.70%
kafka,9.61%,2.86%
kafka,9.61%,3.48%
kafka,9.61%,2.69%
kafka,9.61%,3.47%
kafka,9.61%,3.95%
kafka,9.61%,3.04%
kafka,9.61%,3.26%
kafka,9.61%,3.03%
kafka,9.61%,2.59%
kafka,9.61%,3.05%
kafka,9.61%,3.12%
kafka,9.61%,4.45%
kafka,9.61%,3.54%
kafka,9.61%,3.47%
kafka,9.61%,3.09%
kafka,9.61%,4.94%
kafka,9.61%,2.93%
kafka,9.61%,3.26%
kafka,9.61%,3.82%
kafka,9.61%,3.78%
kafka,9.61%,3.36%
kafka,9.61%,3.81%
kafka,9.61%,2.66%
kafka,9.61%,3.63%
kafka,9.61%,3.93%
kafka,9.61%,4.56%
kafka,9.61%,3.93%
kafka,9.61%,4.19%
kafka,9.61%,2.78%
kafka,9.61%,3.63%
kafka,9.61%,2.62%
kafka,9.61%,5.25%
kafka,9.61%,4.45%
kafka,9.61%,4.87%
kafka,9.61%,2.44%
kafka,9.61%,2.83%
kafka,9.61%,2.89%
kafka,9.61%,2.91%
kafka,9.61%,3.43%
kafka,9.61%,4.33%
kafka,9.61%,2.77%
kafka,9.61%,2.64%
kafka,9.61%,3.42%
kafka,9.61%,3.42%
kafka,9.61%,3.41%
kafka,9.61%,4.30%
kafka,9.61%,4.42%
kafka,9.61%,3.33%
kafka,9.61%,3.20%
kafka,9.61%,2.78%
kafka,9.61%,12.97%
kafka,9.61%,3.35%
kafka,9.61%,3.99%
kafka,9.61%,2.89%
kafka,9.61%,2.74%
kafka,9.61%,2.29%
kafka,9.61%,3.07%
kafka,9.61%,2.77%
kafka,9.61%,3.73%
kafka,9.61%,3.50%
kafka,9.61%,2.86%
kafka,9.61%,3.02%
kafka,9.61%,3.99%
kafka,9.61%,2.99%
kafka,9.61%,3.70%
kafka,9.61%,3.64%
kafka,9.61%,3.62%
kafka,9.61%,3.00%
kafka,9.61%,3.43%
kafka,9.61%,2.38%
kafka,9.61%,3.39%
kafka,9.61%,3.37%
kafka,9.61%,5.29%
kafka,9.61%,3.53%
kafka,9.61%,4.03%
kafka,9.61%,2.87%
kafka,9.61%,4.41%
kafka,9.61%,2.49%
kafka,9.61%,5.36%
kafka,9.61%,3.95%
kafka,9.61%,4.54%
kafka,9.61%,3.28%
kafka,9.61%,4.71%
kafka,9.61%,3.12%
kafka,9.61%,4.22%
kafka,9.61%,3.96%
kafka,9.61%,5.03%
kafka,9.61%,3.56%
kafka,9.61%,4.02%
kafka,9.61%,3.53%
kafka,9.61%,3.79%
kafka,9.61%,4.07%
kafka,9.61%,3.95%
kafka,9.61%,3.49%
kafka,9.61%,2.99%
kafka,9.61%,2.85%
kafka,9.61%,2.54%
kafka,9.61%,3.32%
kafka,9.61%,3.59%
kafka,9.61%,4.35%
kafka,9.61%,2.60%
kafka,9.61%,2.59%
kafka,9.61%,2.56%
kafka,9.61%,2.79%
kafka,9.61%,3.23%
kafka,9.61%,3.41%
kafka,9.61%,3.49%
kafka,9.61%,2.93%
kafka,9.61%,2.81%
kafka,9.61%,3.15%
kafka,9.61%,2.63%
kafka,9.61%,3.88%
kafka,9.61%,3.40%
kafka,9.61%,3.39%
kafka,9.61%,2.97%
kafka,9.61%,3.23%
kafka,9.61%,2.77%
kafka,9.61%,2.70%
kafka,9.61%,3.49%
kafka,9.61%,4.02%
kafka,9.61%,2.76%
kafka,9.61%,3.99%
kafka,9.61%,3.01%
kafka,9.61%,4.14%
kafka,9.61%,3.27%
kafka,9.61%,5.41%
kafka,9.61%,3.16%
kafka,9.61%,4.47%
kafka,9.61%,3.10%
kafka,9.61%,4.16%
kafka,9.61%,2.64%
kafka,9.61%,5.27%
kafka,9.61%,3.94%
kafka,9.61%,4.14%
kafka,9.61%,3.52%
kafka,9.61%,4.40%
kafka,9.61%,3.22%
kafka,9.61%,4.41%
kafka,9.61%,3.63%
kafka,9.61%,4.98%
kafka,9.61%,3.36%
kafka,9.61%,3.81%
kafka,9.61%,3.21%
kafka,9.61%,3.70%
kafka,9.61%,3.98%
kafka,9.61%,4.33%
kafka,9.61%,4.28%
kafka,9.61%,3.12%
kafka,9.61%,3.50%
kafka,9.61%,2.93%
kafka,9.61%,3.77%
kafka,9.61%,3.70%
kafka,9.61%,4.35%
kafka,9.61%,2.68%
kafka,9.61%,2.97%
kafka,9.61%,2.72%
kafka,9.61%,3.14%
kafka,9.61%,3.30%
kafka,9.61%,4.17%
kafka,9.61%,3.74%
kafka,9.61%,3.30%
kafka,9.61%,2.87%
kafka,9.61%,2.67%
kafka,9.61%,2.78%
kafka,9.61%,4.32%
kafka,9.61%,4.06%
kafka,9.61%,3.75%
kafka,9.61%,2.80%
kafka,9.61%,3.42%
kafka,9.61%,3.08%
kafka,9.61%,3.78%
kafka,9.61%,3.80%
kafka,9.61%,4.08%
kafka,9.61%,3.11%
kafka,9.61%,3.75%
kafka,9.61%,3.10%
kafka,9.61%,3.46%
kafka,9.61%,3.93%
kafka,9.61%,4.96%
kafka,9.61%,3.26%
kafka,9.61%,5.32%
kafka,9.61%,2.78%
kafka,9.61%,3.99%
kafka,9.61%,1.97%
kafka,9.61%,3.79%
