kafka,15.54%,0.18%
nifi,102.43%,0.43%
kafka,19.09%,0.18%
nifi,128.06%,0.43%
kafka,93.71%,0.18%
nifi,109.97%,0.43%
kafka,12.14%,0.18%
nifi,190.97%,0.43%
kafka,12.84%,0.18%
nifi,83.75%,0.43%
kafka,36.04%,0.18%
nifi,170.22%,0.43%
kafka,12.26%,0.18%
nifi,71.56%,0.43%
kafka,20.53%,0.18%
nifi,126.09%,0.43%
kafka,125.09%,0.18%
nifi,112.26%,0.43%
kafka,14.01%,0.18%
nifi,126.51%,0.43%
kafka,12.21%,0.18%
nifi,113.48%,0.43%
kafka,24.43%,0.18%
nifi,82.33%,0.43%
kafka,35.69%,0.18%
nifi,169.35%,0.43%
kafka,9.49%,0.18%
nifi,96.18%,0.43%
kafka,60.87%,0.18%
nifi,226.78%,0.44%
kafka,18.44%,0.18%
nifi,110.87%,0.44%
kafka,12.33%,0.18%
nifi,88.01%,0.44%
kafka,15.71%,0.18%
nifi,69.21%,0.44%
kafka,16.65%,0.18%
nifi,142.71%,0.44%
kafka,10.83%,0.18%
nifi,154.41%,0.44%
kafka,13.77%,0.18%
nifi,91.43%,0.44%
kafka,15.60%,0.18%
nifi,147.26%,0.44%
kafka,14.27%,0.18%
nifi,110.55%,0.44%
kafka,119.53%,0.18%
nifi,74.31%,0.44%
kafka,11.75%,0.18%
nifi,148.57%,0.44%
kafka,14.53%,0.18%
nifi,184.52%,0.44%
kafka,14.57%,0.18%
nifi,81.35%,0.44%
kafka,13.64%,0.18%
nifi,143.62%,0.44%
kafka,9.88%,0.18%
nifi,136.40%,0.44%
kafka,12.03%,0.18%
nifi,140.04%,0.44%
kafka,10.23%,0.18%
nifi,75.12%,0.44%
kafka,11.19%,0.18%
nifi,117.47%,0.44%
kafka,100.75%,0.18%
nifi,145.69%,0.44%
kafka,13.23%,0.18%
nifi,152.96%,0.44%
